oare_id,parent_oare_id,fold,top1_score,g35_enabled,g50_enabled,g65_enabled
0b94fbc1-0422-4849-9bca-53197403585b,0b94fbc1-0422-4849-9bca-53197403585b,3,0.3282,False,False,False
0bb1990b-2a0c-478a-af97-bda76e517257__c1of2,0bb1990b-2a0c-478a-af97-bda76e517257,1,0.3037,False,False,False
0bb1990b-2a0c-478a-af97-bda76e517257__c2of2,0bb1990b-2a0c-478a-af97-bda76e517257,1,0.3007,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c1of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.6233,True,True,False
0bb53a4a-e190-4572-9793-bafd0010d596__c2of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.3619,True,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c3of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.3223,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c4of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.3336,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c5of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.3035,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c6of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.4216,True,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c7of7,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.2516,False,False,False
0bc255d7-4dcb-4763-8d8b-2d4af41720b4,0bc255d7-4dcb-4763-8d8b-2d4af41720b4,1,0.4154,True,False,False
0bd5912f-8ecc-462b-9bd8-c727599c055c__c1of2,0bd5912f-8ecc-462b-9bd8-c727599c055c,1,0.3019,False,False,False
0bd5912f-8ecc-462b-9bd8-c727599c055c__c2of2,0bd5912f-8ecc-462b-9bd8-c727599c055c,1,1.0,True,True,True
0c2cc8e3-ef70-44e0-b51e-5ec43a98aeb1,0c2cc8e3-ef70-44e0-b51e-5ec43a98aeb1,0,0.3251,False,False,False
0c42496f-e397-4c20-bded-26466dbda86f__c1of4,0c42496f-e397-4c20-bded-26466dbda86f,4,0.4212,True,False,False
0c42496f-e397-4c20-bded-26466dbda86f__c2of4,0c42496f-e397-4c20-bded-26466dbda86f,4,1.0,True,True,True
0c42496f-e397-4c20-bded-26466dbda86f__c3of4,0c42496f-e397-4c20-bded-26466dbda86f,4,1.0,True,True,True
0c42496f-e397-4c20-bded-26466dbda86f__c4of4,0c42496f-e397-4c20-bded-26466dbda86f,4,1.0,True,True,True
0c5af7a2-ff29-4bc2-b720-967666501f96__c1of2,0c5af7a2-ff29-4bc2-b720-967666501f96,0,0.4158,True,False,False
0c5af7a2-ff29-4bc2-b720-967666501f96__c2of2,0c5af7a2-ff29-4bc2-b720-967666501f96,0,0.2647,False,False,False
0c63dd16-a3db-4363-bccd-4bc4f7071b1a__c1of4,0c63dd16-a3db-4363-bccd-4bc4f7071b1a,3,0.282,False,False,False
0c63dd16-a3db-4363-bccd-4bc4f7071b1a__c2of4,0c63dd16-a3db-4363-bccd-4bc4f7071b1a,3,1.0,True,True,True
0c63dd16-a3db-4363-bccd-4bc4f7071b1a__c3of4,0c63dd16-a3db-4363-bccd-4bc4f7071b1a,3,1.0,True,True,True
0c63dd16-a3db-4363-bccd-4bc4f7071b1a__c4of4,0c63dd16-a3db-4363-bccd-4bc4f7071b1a,3,1.0,True,True,True
0cc387b4-dadd-47af-ba11-d829d0e79ee5__c1of2,0cc387b4-dadd-47af-ba11-d829d0e79ee5,4,0.5156,True,True,False
0cc387b4-dadd-47af-ba11-d829d0e79ee5__c2of2,0cc387b4-dadd-47af-ba11-d829d0e79ee5,4,1.0,True,True,True
0d14c5a8-c152-4417-90cc-36b6dff3226d,0d14c5a8-c152-4417-90cc-36b6dff3226d,1,0.732,True,True,True
0d22e71e-ab7e-4bb7-83bc-052b25789dba,0d22e71e-ab7e-4bb7-83bc-052b25789dba,4,0.4311,True,False,False
0d255d81-e958-4ba8-9b2d-f7a865ed6548,0d255d81-e958-4ba8-9b2d-f7a865ed6548,2,1.0,True,True,True
0d3403e0-30ac-4ec8-8b46-4cd141546fd7,0d3403e0-30ac-4ec8-8b46-4cd141546fd7,0,0.4157,True,False,False
0d355833-f05b-420a-ad64-25bd92c18664,0d355833-f05b-420a-ad64-25bd92c18664,3,0.2667,False,False,False
0d9cc172-1feb-46bd-94c3-23c00a6e83f1,0d9cc172-1feb-46bd-94c3-23c00a6e83f1,1,1.0,True,True,True
0db91c91-7c07-4b21-962a-a6cde6af9a20__c1of5,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,0.6061,True,True,False
0db91c91-7c07-4b21-962a-a6cde6af9a20__c2of5,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,0.2977,False,False,False
0db91c91-7c07-4b21-962a-a6cde6af9a20__c3of5,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,1.0,True,True,True
0db91c91-7c07-4b21-962a-a6cde6af9a20__c4of5,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,1.0,True,True,True
0db91c91-7c07-4b21-962a-a6cde6af9a20__c5of5,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c1of5,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c2of5,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c3of5,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c4of5,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c5of5,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,0.3037,False,False,False
0e0749e6-2390-4131-917a-f85ce4cbf9db__c1of4,0e0749e6-2390-4131-917a-f85ce4cbf9db,3,1.0,True,True,True
0e0749e6-2390-4131-917a-f85ce4cbf9db__c2of4,0e0749e6-2390-4131-917a-f85ce4cbf9db,3,1.0,True,True,True
0e0749e6-2390-4131-917a-f85ce4cbf9db__c3of4,0e0749e6-2390-4131-917a-f85ce4cbf9db,3,0.4144,True,False,False
0e0749e6-2390-4131-917a-f85ce4cbf9db__c4of4,0e0749e6-2390-4131-917a-f85ce4cbf9db,3,0.4569,True,False,False
0e330375-456e-4955-a1a5-083183efa458,0e330375-456e-4955-a1a5-083183efa458,4,0.4561,True,False,False
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c1of3,0ebe370a-ecec-41fe-bc8d-099da03c9e17,4,1.0,True,True,True
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c2of3,0ebe370a-ecec-41fe-bc8d-099da03c9e17,4,1.0,True,True,True
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c3of3,0ebe370a-ecec-41fe-bc8d-099da03c9e17,4,1.0,True,True,True
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c1of4,0ed9efba-b0f4-495b-b8cd-21aad94a85f8,2,0.4271,True,False,False
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c2of4,0ed9efba-b0f4-495b-b8cd-21aad94a85f8,2,1.0,True,True,True
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c3of4,0ed9efba-b0f4-495b-b8cd-21aad94a85f8,2,0.3362,False,False,False
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c4of4,0ed9efba-b0f4-495b-b8cd-21aad94a85f8,2,1.0,True,True,True
0eebeedc-dba1-4b77-90d6-52d906e27879,0eebeedc-dba1-4b77-90d6-52d906e27879,1,0.2878,False,False,False
0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2__c1of2,0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2,4,0.4145,True,False,False
0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2__c2of2,0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2,4,1.0,True,True,True
0f0ff9cf-974f-48e2-bef3-9d2cbe82c731,0f0ff9cf-974f-48e2-bef3-9d2cbe82c731,2,0.3195,False,False,False
0f3acc15-a065-4431-93e1-0166842af8d8,0f3acc15-a065-4431-93e1-0166842af8d8,2,0.2791,False,False,False
0f41d0cd-c49c-44ce-a717-cc12b5df7ec2__c1of2,0f41d0cd-c49c-44ce-a717-cc12b5df7ec2,1,0.2368,False,False,False
0f41d0cd-c49c-44ce-a717-cc12b5df7ec2__c2of2,0f41d0cd-c49c-44ce-a717-cc12b5df7ec2,1,0.2935,False,False,False
0f4eb966-8f04-4a66-a72b-cb14fb877e18,0f4eb966-8f04-4a66-a72b-cb14fb877e18,1,0.296,False,False,False
0f932a9f-5d1d-4d5d-b71a-2a17e8397554,0f932a9f-5d1d-4d5d-b71a-2a17e8397554,3,1.0,True,True,True
0faa50f7-b86c-466c-a8ab-3a6f48fcb00a__c1of2,0faa50f7-b86c-466c-a8ab-3a6f48fcb00a,3,0.4452,True,False,False
0faa50f7-b86c-466c-a8ab-3a6f48fcb00a__c2of2,0faa50f7-b86c-466c-a8ab-3a6f48fcb00a,3,0.3816,True,False,False
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c1of3,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,1.0,True,True,True
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c2of3,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,1.0,True,True,True
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c3of3,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,1.0,True,True,True
103e6d83-27e6-4dcf-ac7f-747f9674e37c,103e6d83-27e6-4dcf-ac7f-747f9674e37c,0,0.3025,False,False,False
10400091-57fd-42a8-bee2-c63f610fd00f__c1of2,10400091-57fd-42a8-bee2-c63f610fd00f,4,0.5072,True,True,False
10400091-57fd-42a8-bee2-c63f610fd00f__c2of2,10400091-57fd-42a8-bee2-c63f610fd00f,4,0.5354,True,True,False
10652f57-cc24-49ed-8536-1426f50d9697,10652f57-cc24-49ed-8536-1426f50d9697,3,0.266,False,False,False
106c1d39-5a5e-4384-aef7-6df067009f96__c1of4,106c1d39-5a5e-4384-aef7-6df067009f96,3,1.0,True,True,True
106c1d39-5a5e-4384-aef7-6df067009f96__c2of4,106c1d39-5a5e-4384-aef7-6df067009f96,3,1.0,True,True,True
106c1d39-5a5e-4384-aef7-6df067009f96__c3of4,106c1d39-5a5e-4384-aef7-6df067009f96,3,0.2888,False,False,False
106c1d39-5a5e-4384-aef7-6df067009f96__c4of4,106c1d39-5a5e-4384-aef7-6df067009f96,3,1.0,True,True,True
107b536a-b713-474f-a2b3-cb3852ef839e,107b536a-b713-474f-a2b3-cb3852ef839e,3,0.2828,False,False,False
109b48be-522c-4591-8ff3-3c36655f7608,109b48be-522c-4591-8ff3-3c36655f7608,3,0.291,False,False,False
10bd64cd-2f89-4634-a5ca-e28bba719142,10bd64cd-2f89-4634-a5ca-e28bba719142,4,0.4088,True,False,False
11058179-96bf-45f5-b340-e3ef100e67ef__c1of3,11058179-96bf-45f5-b340-e3ef100e67ef,0,0.6258,True,True,False
11058179-96bf-45f5-b340-e3ef100e67ef__c2of3,11058179-96bf-45f5-b340-e3ef100e67ef,0,0.3947,True,False,False
11058179-96bf-45f5-b340-e3ef100e67ef__c3of3,11058179-96bf-45f5-b340-e3ef100e67ef,0,0.6082,True,True,False
11664174-0d50-4c2c-ba9c-c0799362648b__c1of5,11664174-0d50-4c2c-ba9c-c0799362648b,3,0.7075,True,True,True
11664174-0d50-4c2c-ba9c-c0799362648b__c2of5,11664174-0d50-4c2c-ba9c-c0799362648b,3,0.8733,True,True,True
11664174-0d50-4c2c-ba9c-c0799362648b__c3of5,11664174-0d50-4c2c-ba9c-c0799362648b,3,0.8372,True,True,True
11664174-0d50-4c2c-ba9c-c0799362648b__c4of5,11664174-0d50-4c2c-ba9c-c0799362648b,3,0.3355,False,False,False
11664174-0d50-4c2c-ba9c-c0799362648b__c5of5,11664174-0d50-4c2c-ba9c-c0799362648b,3,0.3006,False,False,False
11672d83-b960-4dad-8399-05c077aead07__c1of6,11672d83-b960-4dad-8399-05c077aead07,4,1.0,True,True,True
11672d83-b960-4dad-8399-05c077aead07__c2of6,11672d83-b960-4dad-8399-05c077aead07,4,1.0,True,True,True
11672d83-b960-4dad-8399-05c077aead07__c3of6,11672d83-b960-4dad-8399-05c077aead07,4,0.5212,True,True,False
11672d83-b960-4dad-8399-05c077aead07__c4of6,11672d83-b960-4dad-8399-05c077aead07,4,0.743,True,True,True
11672d83-b960-4dad-8399-05c077aead07__c5of6,11672d83-b960-4dad-8399-05c077aead07,4,0.6536,True,True,True
11672d83-b960-4dad-8399-05c077aead07__c6of6,11672d83-b960-4dad-8399-05c077aead07,4,0.4146,True,False,False
117a363c-9cc3-4488-91ae-11d54abc1cc8__c1of2,117a363c-9cc3-4488-91ae-11d54abc1cc8,0,0.3755,True,False,False
117a363c-9cc3-4488-91ae-11d54abc1cc8__c2of2,117a363c-9cc3-4488-91ae-11d54abc1cc8,0,0.3597,True,False,False
11858911-f181-456e-9e7c-7f47ebe2348c,11858911-f181-456e-9e7c-7f47ebe2348c,0,0.2964,False,False,False
119e8003-bbd2-436a-83e1-2e2b1d7b2b77__c1of3,119e8003-bbd2-436a-83e1-2e2b1d7b2b77,0,0.3618,True,False,False
119e8003-bbd2-436a-83e1-2e2b1d7b2b77__c2of3,119e8003-bbd2-436a-83e1-2e2b1d7b2b77,0,0.3772,True,False,False
119e8003-bbd2-436a-83e1-2e2b1d7b2b77__c3of3,119e8003-bbd2-436a-83e1-2e2b1d7b2b77,0,0.4215,True,False,False
11d911d0-b5fd-426b-ad13-52a63c1f6d34__c1of2,11d911d0-b5fd-426b-ad13-52a63c1f6d34,1,0.3407,False,False,False
11d911d0-b5fd-426b-ad13-52a63c1f6d34__c2of2,11d911d0-b5fd-426b-ad13-52a63c1f6d34,1,1.0,True,True,True
121f01b4-5a21-4703-8eee-425d568648d7__c1of3,121f01b4-5a21-4703-8eee-425d568648d7,0,0.3618,True,False,False
121f01b4-5a21-4703-8eee-425d568648d7__c2of3,121f01b4-5a21-4703-8eee-425d568648d7,0,0.3431,False,False,False
121f01b4-5a21-4703-8eee-425d568648d7__c3of3,121f01b4-5a21-4703-8eee-425d568648d7,0,0.4099,True,False,False
1252b18d-4b89-4af9-b6b9-199b40c13848__c1of2,1252b18d-4b89-4af9-b6b9-199b40c13848,0,0.4108,True,False,False
1252b18d-4b89-4af9-b6b9-199b40c13848__c2of2,1252b18d-4b89-4af9-b6b9-199b40c13848,0,0.2383,False,False,False
12b0fa98-1f9d-4ca6-8b95-62623a619e05,12b0fa98-1f9d-4ca6-8b95-62623a619e05,2,1.0,True,True,True
13018eed-d30f-42a7-a3a0-2c2e73e7673d,13018eed-d30f-42a7-a3a0-2c2e73e7673d,4,0.3974,True,False,False
131895cf-dcf9-48cd-bc67-0798c1cc7029,131895cf-dcf9-48cd-bc67-0798c1cc7029,1,0.3489,False,False,False
132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5__c1of3,132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5,0,0.4003,True,False,False
132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5__c2of3,132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5,0,0.3907,True,False,False
132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5__c3of3,132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5,0,0.2611,False,False,False
132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca__c1of3,132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca,2,0.2655,False,False,False
132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca__c2of3,132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca,2,0.3547,True,False,False
132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca__c3of3,132ca3aa-2eb7-4bdd-9ebd-c72ba3ae83ca,2,1.0,True,True,True
14104994-d3aa-405c-839c-e57d228475ff,14104994-d3aa-405c-839c-e57d228475ff,1,0.575,True,True,False
14457418-2863-49ad-860b-89778d8cdd3a__c1of4,14457418-2863-49ad-860b-89778d8cdd3a,2,1.0,True,True,True
14457418-2863-49ad-860b-89778d8cdd3a__c2of4,14457418-2863-49ad-860b-89778d8cdd3a,2,1.0,True,True,True
14457418-2863-49ad-860b-89778d8cdd3a__c3of4,14457418-2863-49ad-860b-89778d8cdd3a,2,0.3024,False,False,False
14457418-2863-49ad-860b-89778d8cdd3a__c4of4,14457418-2863-49ad-860b-89778d8cdd3a,2,1.0,True,True,True
14a98a66-9b69-4183-8876-ff6e411f74bf__c1of5,14a98a66-9b69-4183-8876-ff6e411f74bf,1,1.0,True,True,True
14a98a66-9b69-4183-8876-ff6e411f74bf__c2of5,14a98a66-9b69-4183-8876-ff6e411f74bf,1,1.0,True,True,True
14a98a66-9b69-4183-8876-ff6e411f74bf__c3of5,14a98a66-9b69-4183-8876-ff6e411f74bf,1,1.0,True,True,True
14a98a66-9b69-4183-8876-ff6e411f74bf__c4of5,14a98a66-9b69-4183-8876-ff6e411f74bf,1,1.0,True,True,True
14a98a66-9b69-4183-8876-ff6e411f74bf__c5of5,14a98a66-9b69-4183-8876-ff6e411f74bf,1,1.0,True,True,True
14b6f3ac-433a-4c1e-a029-cbb28750364b__c1of2,14b6f3ac-433a-4c1e-a029-cbb28750364b,2,0.3378,False,False,False
14b6f3ac-433a-4c1e-a029-cbb28750364b__c2of2,14b6f3ac-433a-4c1e-a029-cbb28750364b,2,0.3064,False,False,False
153890a3-0403-4aaf-979e-304f4909e49e__c1of5,153890a3-0403-4aaf-979e-304f4909e49e,2,0.5816,True,True,False
153890a3-0403-4aaf-979e-304f4909e49e__c2of5,153890a3-0403-4aaf-979e-304f4909e49e,2,0.705,True,True,True
153890a3-0403-4aaf-979e-304f4909e49e__c3of5,153890a3-0403-4aaf-979e-304f4909e49e,2,0.743,True,True,True
153890a3-0403-4aaf-979e-304f4909e49e__c4of5,153890a3-0403-4aaf-979e-304f4909e49e,2,0.5631,True,True,False
153890a3-0403-4aaf-979e-304f4909e49e__c5of5,153890a3-0403-4aaf-979e-304f4909e49e,2,0.6183,True,True,False
153d2a73-1831-42ae-9137-efede68d487e,153d2a73-1831-42ae-9137-efede68d487e,3,0.4436,True,False,False
154bfa3c-bd94-439c-b139-06e6d0a027af,154bfa3c-bd94-439c-b139-06e6d0a027af,4,0.5024,True,True,False
15a85aae-a70f-43ca-8af1-f8cd24aaae60,15a85aae-a70f-43ca-8af1-f8cd24aaae60,4,0.8575,True,True,True
163269a4-2927-48ea-8859-989640c0b4f7__c1of2,163269a4-2927-48ea-8859-989640c0b4f7,2,0.5462,True,True,False
163269a4-2927-48ea-8859-989640c0b4f7__c2of2,163269a4-2927-48ea-8859-989640c0b4f7,2,1.0,True,True,True
16830cc1-253e-40d2-b904-2b3ab6234675,16830cc1-253e-40d2-b904-2b3ab6234675,1,1.0,True,True,True
168d7873-608c-4ba9-9087-5f4945fdc7d7__c1of3,168d7873-608c-4ba9-9087-5f4945fdc7d7,1,1.0,True,True,True
168d7873-608c-4ba9-9087-5f4945fdc7d7__c2of3,168d7873-608c-4ba9-9087-5f4945fdc7d7,1,1.0,True,True,True
168d7873-608c-4ba9-9087-5f4945fdc7d7__c3of3,168d7873-608c-4ba9-9087-5f4945fdc7d7,1,1.0,True,True,True
1690502b-bb18-49c3-9d24-e90e9f0d5ca7,1690502b-bb18-49c3-9d24-e90e9f0d5ca7,4,0.6589,True,True,True
16cef975-beef-47dc-972d-e7364c3701b5__c1of4,16cef975-beef-47dc-972d-e7364c3701b5,3,0.8673,True,True,True
16cef975-beef-47dc-972d-e7364c3701b5__c2of4,16cef975-beef-47dc-972d-e7364c3701b5,3,1.0,True,True,True
16cef975-beef-47dc-972d-e7364c3701b5__c3of4,16cef975-beef-47dc-972d-e7364c3701b5,3,1.0,True,True,True
16cef975-beef-47dc-972d-e7364c3701b5__c4of4,16cef975-beef-47dc-972d-e7364c3701b5,3,1.0,True,True,True
16d0cdbc-3d1d-4d2b-942e-30d95810fb04,16d0cdbc-3d1d-4d2b-942e-30d95810fb04,4,1.0,True,True,True
16e36709-5978-40ff-b3f9-47d0afe5baa7__c1of2,16e36709-5978-40ff-b3f9-47d0afe5baa7,3,0.3508,True,False,False
16e36709-5978-40ff-b3f9-47d0afe5baa7__c2of2,16e36709-5978-40ff-b3f9-47d0afe5baa7,3,0.3017,False,False,False
1733c229-e1ec-4e0a-81bd-10278b56882e,1733c229-e1ec-4e0a-81bd-10278b56882e,3,0.4716,True,False,False
174437e5-1535-4360-bb54-fef3fb4ec96f,174437e5-1535-4360-bb54-fef3fb4ec96f,1,0.3251,False,False,False
179bd757-299c-44c1-bc94-8e44bee96a8c,179bd757-299c-44c1-bc94-8e44bee96a8c,1,1.0,True,True,True
17a2420c-a931-47ad-90b3-0c9b2a32c1e7__c1of3,17a2420c-a931-47ad-90b3-0c9b2a32c1e7,4,1.0,True,True,True
17a2420c-a931-47ad-90b3-0c9b2a32c1e7__c2of3,17a2420c-a931-47ad-90b3-0c9b2a32c1e7,4,1.0,True,True,True
17a2420c-a931-47ad-90b3-0c9b2a32c1e7__c3of3,17a2420c-a931-47ad-90b3-0c9b2a32c1e7,4,1.0,True,True,True
17e471c7-87c4-4c0c-8edc-5d3e214b4a69,17e471c7-87c4-4c0c-8edc-5d3e214b4a69,3,0.3558,True,False,False
17eabcc2-84f1-4fb0-b151-af6331cb4d17,17eabcc2-84f1-4fb0-b151-af6331cb4d17,4,0.479,True,False,False
1828138b-a697-4b60-9845-53ebd784c0d3,1828138b-a697-4b60-9845-53ebd784c0d3,2,1.0,True,True,True
183f33e3-5330-44b8-a511-dfd7dbfa0b6b__c1of2,183f33e3-5330-44b8-a511-dfd7dbfa0b6b,4,0.4146,True,False,False
183f33e3-5330-44b8-a511-dfd7dbfa0b6b__c2of2,183f33e3-5330-44b8-a511-dfd7dbfa0b6b,4,1.0,True,True,True
184bcfc4-8827-4df8-87ff-6edb14f986f8,184bcfc4-8827-4df8-87ff-6edb14f986f8,3,0.6478,True,True,False
188a7c64-4486-47f7-919d-efa6347d80ac__c1of2,188a7c64-4486-47f7-919d-efa6347d80ac,0,0.4642,True,False,False
188a7c64-4486-47f7-919d-efa6347d80ac__c2of2,188a7c64-4486-47f7-919d-efa6347d80ac,0,0.307,False,False,False
1899a23c-2a32-448d-99aa-9ead97436245__c1of4,1899a23c-2a32-448d-99aa-9ead97436245,0,0.3884,True,False,False
1899a23c-2a32-448d-99aa-9ead97436245__c2of4,1899a23c-2a32-448d-99aa-9ead97436245,0,0.2986,False,False,False
1899a23c-2a32-448d-99aa-9ead97436245__c3of4,1899a23c-2a32-448d-99aa-9ead97436245,0,0.3438,False,False,False
1899a23c-2a32-448d-99aa-9ead97436245__c4of4,1899a23c-2a32-448d-99aa-9ead97436245,0,0.3215,False,False,False
18ab11d3-7780-4d6b-a009-628657257711,18ab11d3-7780-4d6b-a009-628657257711,0,0.7056,True,True,True
19050ec7-5bef-442a-a85a-54a3c4a9674c__c1of2,19050ec7-5bef-442a-a85a-54a3c4a9674c,0,0.4399,True,False,False
19050ec7-5bef-442a-a85a-54a3c4a9674c__c2of2,19050ec7-5bef-442a-a85a-54a3c4a9674c,0,0.4972,True,False,False
19052127-2c2e-479d-b666-f1ea0ed27cb2__c1of5,19052127-2c2e-479d-b666-f1ea0ed27cb2,1,0.4156,True,False,False
19052127-2c2e-479d-b666-f1ea0ed27cb2__c2of5,19052127-2c2e-479d-b666-f1ea0ed27cb2,1,0.4156,True,False,False
19052127-2c2e-479d-b666-f1ea0ed27cb2__c3of5,19052127-2c2e-479d-b666-f1ea0ed27cb2,1,0.3707,True,False,False
19052127-2c2e-479d-b666-f1ea0ed27cb2__c4of5,19052127-2c2e-479d-b666-f1ea0ed27cb2,1,0.3994,True,False,False
19052127-2c2e-479d-b666-f1ea0ed27cb2__c5of5,19052127-2c2e-479d-b666-f1ea0ed27cb2,1,0.3994,True,False,False
191eb414-0862-4723-b059-8d058153e1ef__c1of2,191eb414-0862-4723-b059-8d058153e1ef,1,1.0,True,True,True
191eb414-0862-4723-b059-8d058153e1ef__c2of2,191eb414-0862-4723-b059-8d058153e1ef,1,1.0,True,True,True
194a79ff-646e-41a4-9f8b-670620da1e54,194a79ff-646e-41a4-9f8b-670620da1e54,1,0.3394,False,False,False
198e428d-f51b-40d1-96d8-aee4bfa60d8d,198e428d-f51b-40d1-96d8-aee4bfa60d8d,3,0.6636,True,True,True
19a66d39-5818-435e-bc03-ce2696e4dbc6__c1of4,19a66d39-5818-435e-bc03-ce2696e4dbc6,4,1.0,True,True,True
19a66d39-5818-435e-bc03-ce2696e4dbc6__c2of4,19a66d39-5818-435e-bc03-ce2696e4dbc6,4,1.0,True,True,True
19a66d39-5818-435e-bc03-ce2696e4dbc6__c3of4,19a66d39-5818-435e-bc03-ce2696e4dbc6,4,0.2453,False,False,False
19a66d39-5818-435e-bc03-ce2696e4dbc6__c4of4,19a66d39-5818-435e-bc03-ce2696e4dbc6,4,1.0,True,True,True
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c1of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.7075,True,True,True
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c2of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.8733,True,True,True
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c3of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.8372,True,True,True
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c4of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.3355,False,False,False
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c5of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.3138,False,False,False
19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c6of6,19eba8f0-e5cb-4ccd-b9f0-386ca003953e,3,0.2598,False,False,False
19f5f61c-f07c-41c7-8f37-211a529863d4__c1of3,19f5f61c-f07c-41c7-8f37-211a529863d4,3,0.4076,True,False,False
19f5f61c-f07c-41c7-8f37-211a529863d4__c2of3,19f5f61c-f07c-41c7-8f37-211a529863d4,3,0.3616,True,False,False
19f5f61c-f07c-41c7-8f37-211a529863d4__c3of3,19f5f61c-f07c-41c7-8f37-211a529863d4,3,0.3313,False,False,False
1a515573-190b-4a0d-be8d-231b1dc7691f__c1of2,1a515573-190b-4a0d-be8d-231b1dc7691f,0,0.303,False,False,False
1a515573-190b-4a0d-be8d-231b1dc7691f__c2of2,1a515573-190b-4a0d-be8d-231b1dc7691f,0,0.2318,False,False,False
1a6009c4-1e50-4c39-bf39-4b9e3a111c14__c1of2,1a6009c4-1e50-4c39-bf39-4b9e3a111c14,4,0.3312,False,False,False
1a6009c4-1e50-4c39-bf39-4b9e3a111c14__c2of2,1a6009c4-1e50-4c39-bf39-4b9e3a111c14,4,0.2789,False,False,False
1a8ab0fa-b94e-498b-ad38-8d9bdd06c4a4,1a8ab0fa-b94e-498b-ad38-8d9bdd06c4a4,4,1.0,True,True,True
1ac9b4c7-7fb9-48ed-8049-3e6d9ee11ec8,1ac9b4c7-7fb9-48ed-8049-3e6d9ee11ec8,2,1.0,True,True,True
1b6721d4-47fe-4a7b-9ec5-9e3f83078555__c1of2,1b6721d4-47fe-4a7b-9ec5-9e3f83078555,0,0.2883,False,False,False
